prefix	input_text	target_text
translate english to pcm	In the light of the resurrections discussed , what questions do we need to consider ?	From the story about people wey dem resurrect , which question we go talk about ?
translate pcm to english	Bikos wen dem baptize una, dem beri una with am and una follow am raiz-up thru di faith wey God pawa dey give and na dis God raiz am up.	Having been put to death with him in baptism, by which you came to life again with him, through faith in the working of God, who made him come back from the dead. 
translate english to pcm	For instance , we appreciate the spiritual food we receive in the form of books , brochures , magazines , and other literature .	We dey happy to get all this book because we know sey na part of the better better things wey Jehovah dey give us .
translate pcm to english	Because you no dey carry shoulder up as you dey do your work for congregation , brothers and sisters go love you and thank you well well .	And because of your humble efforts in the congregation , you will be rewarded by receiving the affection , appreciation , and support of others who love Jehovah .
translate english to pcm	And what I say to you, I say to all, Keep watch.It was now two days before the feast of the Passover and the unleavened bread: and the chief priests and the scribes made designs how they might take him by deceit and put him to death: 	Wetin I dey tell una so, I dey tell evribody. So make una shine una eye!”Two days before Passova and di Bread wey nor get yist Feast, di priest oga dem and di law tishas kon dey find as dem go take arrest Jesus, make dem for kill-am.
translate pcm to english	The way the congregation help the woman and im pikin sweet im husband well well .	Her husband was so impressed by the way the congregation proved to be a refuge for her and the baby that he accepted a Bible study and began to attend meetings with his wife and child .
translate english to pcm	In turn , he draws close to us and blesses us with inner peace .	2 : 22 , 23 ) Then , Jehovah go come near us too and make us get true peace .
translate english to pcm	Many people , such as students and elderly people , came to stay at the convent .	Many people dey come stay for this convent , like student and old people .
translate english to pcm	Overall , David’s life course was one of faithfulness .	( Acts 13 : 22 ) David use im life serve God well .
translate english to pcm	All those things are there in the paper.	All dose tins dey dere.
translate pcm to english	Wen Samson, en papa and mama dey go Timnah, as dem pass di vineyard, one yong lion just kom attack Samson.	Then Samson went down to Timnah (and his father and his mother,) and came to the vine-gardens of Timnah; and a young lion came rushing out at him. 
translate english to pcm	When you saw a thief, you were in agreement with him, and you were joined with those who took other men's wives.	Wen una si tifs, una go hail and klap for dem and una dey spend una time with pesin wey dey sleep with who e nor marry.
translate english to pcm	For the waters of Dimon are full of blood: and I'm sending even more on Moab, a lion on those of Moab who go in flight, and on the rest of the land.And they will send ... to the mountain of the daughter of Zion.	Na blood full Demon river! God sey, “I go kause more trobol for Dimon town. One lion go kom attack and kill Moab pipol wey dey won eskape and di remainin pipol wey dey di land.”So make yu send lamb as gift from Sela town wey dey di desert, go give Jerusalem rulers.
translate pcm to english	Everyting wey dey happen for Nigeria, everyting dey God hand o.	Everything happening in Nigeria, everything is in God's hands.
translate pcm to english	I dey stay for Ibadan.	I live in Ibadan.
translate english to pcm	Jehovah’s blessing came when King Artaxerxes appointed Nehemiah governor of the region .	( Neh . 1 : 4 , 11 ) Jehovah answer im prayer when King Artaxerxes make am governor for the area .
translate pcm to english	14 : 4 ) Na better example Jehovah show , as e use im freedom help other people !	What a fine example of using his freedom for the benefit of others !
translate pcm to english	But no be just to know wetin dem mean .	But we need more than just an intellectual understanding of what those emblems mean .
translate english to pcm	When we do give in to sin , we will ask Jehovah for his forgiveness .	Anytime wey we sin , we go beg Jehovah make e forgive us .
translate pcm to english	If yu get money from intrest wey yu dey kollect, bikos di pipol kon borrow from yu, one day, one pesin go kom kollect all yor propaty and e go sorry for poor pipol.	He who makes his wealth greater by taking interest, only gets it together for him who has pity on the poor. 
translate english to pcm	And on the day after, we went away and came to Caesarea, where we were guests in the house of Philip, the preacher, who was one of the seven. 	Di next day, wi leave der kon go Caesaria. For der, wi enter Filip house. Dis Filip na evangelist and e dey among di seven deakons wey dem choose for Jerusalem, den wi kon stay der with am.
translate english to pcm	I prepared them for the trial and cross - examination by pretending to be the prosecuting attorney .	We no fit forget wetin happen . I do practice with the brothers make dem fit know wetin dem go face for the court .
translate pcm to english	Make Yu vex well-well for di nashons wey nor gri woship Yu and doz wey rijet Yu, bikos dem don kill and distroy yor pipol finish kon turn awa land to desert.”God tell Jeremaya:	Let your wrath be let loose on the nations which have no knowledge of you, and on the families who give no worship to your name: for they have made a meal of Jacob, truly they have made a meal of him and put an end to him and made his fields a waste.The word which came to Jeremiah from the Lord, saying,
